"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:EGA_STATUS_BITS","Value","EGA_STATUS_BITS","","","TEGA Engineering data, Evolved Gas Analyzer Status Bits Value."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:EGA_SWEEP_VOLT","Value","EGA_SWEEP_VOLT","","","TEGA Engineering data, Evolved Gas Analyzer Sweep Voltage Monitor."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:EGA_SWEEP_VOLTAGE","Value","EGA_SWEEP_VOLTAGE","","","TEGA Engineering data, Evolved Gas Analyzer Sweep Voltage Monitor."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:EGA_TRAP_CUR","Value","EGA_TRAP_CUR","","","TEGA Engineering data, Evolved Gas Analyzer Trap Current Monitor."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM0","Value","MECA-EM0","","","MECA EDR data type 0. AFM: FRQTEST"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM1","Value","MECA-EM1","","","MECA EDR data type 1. AFM: RESPONSE"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM10","Value","MECA-EM10","","","MECA EDR data type 10. WCL: DOX"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM11","Value","MECA-EM11","","","MECA EDR data type 11. WCL: CV"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM12","Value","MECA-EM12","","","MECA EDR data type 12. WCL: CP"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM13","Value","MECA-EM13","","","MECA EDR data type 13. WCL: AS"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM14","Value","MECA-EM14","","","MECA EDR data type 14. WCL: (Reserved)"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM15","Value","MECA-EM15","","","MECA EDR data type 15. WCL: PT"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM2","Value","MECA-EM2","","","MECA EDR data type 2. AFM: SCAN"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM3","Value","MECA-EM3","","","MECA EDR data type 3. AFM: TIPS"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM4","Value","MECA-EM4","","","MECA EDR data type 4. CME_STATUS"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM5","Value","MECA-EM5","","","MECA EDR data type 5. POWER_DATA"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM6","Value","MECA-EM6","","","MECA EDR data type 6. TBL"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM7","Value","MECA-EM7","","","MECA EDR data type 7. TECP"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM8","Value","MECA-EM8","","","MECA EDR data type 8. WCL: ISES"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA-EM9","Value","MECA-EM9","","","MECA EDR data type 9. WCL: COND"
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_AFM_REPORT","Value","MECA_AFM_REPORT","","","The MECA AFM Reports are text files that describes the measurement day's events."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_AFM_SDD","Value","MECA_AFM_SDD","","","The MECA AFM Scan derivative records (SDD) are line-by-line first order spatial derivatives of the SDRs, processed using the Savitzky-Golay filter method."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_AFM_SDR","Value","MECA_AFM_SDR","","","The MECA AFM Scan Data Records (SDR) are AFM scan data that has been converted from DN to physical units."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_TECP_EC","Value","MECA_TECP_EC","","","MECA TECP time-series electrical conductivity (EC) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_TECP_HUM","Value","MECA_TECP_HUM","","","TECP time-series frost point data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_TECP_PRM","Value","MECA_TECP_PRM","","","MECA TECP time-series relative permittivity (dielectric constant) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_TECP_TC","Value","MECA_TECP_TC","","","MECA TECP time_series temperature data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_WCL_COND","Value","MECA_WCL_COND","","","MECA WCL time-series of conductivity (COND) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_WCL_CP","Value","MECA_WCL_CP","","","MECA WCL time-series of electrode potential and current chronopotentiometry (CP) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_WCL_CV","Value","MECA_WCL_CV","","","MECA WCL time-series of electrode potential and current cyclic voltammetry (CV) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_WCL_ISE","Value","MECA_WCL_ISE","","","MECA WCL time-series of ion selective electrode (ISE) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MECA_WCL_PT","Value","MECA_WCL_PT","","","MECA WCL time-series of pressure and temperature (PT) data."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_OVEN_CUR","Value","MEM_OVEN_CUR","","","TEGA Engineering data, Thermal Analyzer Oven Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_OVEN_ERR","Value","MEM_OVEN_ERR","","","TEGA Engineering data, Thermal Analyzer Oven Error."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_OVEN_INT_HI","Value","MEM_OVEN_INT_HI","","","TEGA Engineering data, Thermal Analyzer Oven Integrator Value High Bytes."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_OVEN_INT_LO","Value","MEM_OVEN_INT_LO","","","TEGA Engineering data, Thermal Analyzer Oven Integrator Value Low Bytes."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_OVEN_VOLT","Value","MEM_OVEN_VOLT","","","TEGA Engineering data, Thermal Analyzer Oven Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_OVEN_WIDTH","Value","MEM_OVEN_WIDTH","","","TEGA Engineering data, Thermal Analyzer Oven Pulse Width."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_SHLD_CUR","Value","MEM_SHLD_CUR","","","TEGA Engineering data, Thermal Analyzer Shield Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_SHLD_ERR","Value","MEM_SHLD_ERR","","","TEGA Engineering data, Thermal Analyzer Shield Error."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_SHLD_INT_HI","Value","MEM_SHLD_INT_HI","","","TEGA Engineering data, Thermal Analyzer Shield Integrator Value High Bytes."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_SHLD_INT_LO","Value","MEM_SHLD_INT_LO","","","TEGA Engineering data, Thermal Analyzer Shield Integrator Value Low Bytes."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_SHLD_VOLT","Value","MEM_SHLD_VOLT","","","TEGA Engineering data, Thermal Analyzer Shield Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_SHLD_WIDTH","Value","MEM_SHLD_WIDTH","","","TEGA Engineering data, Thermal Analyzer Shield Pulse Width."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:MEM_T_WIDTH","Value","MEM_T_WIDTH","","","TEGA Engineering data, Thermal Analyzer T Heater Pulse Width."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_A2D_TEMP","Value","TA_A2D_TEMP","","","TEGA Engineering data, Thermal Analyzer Analog to Digital Converter Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_AGD_0_3","Value","TA_AGD_0_3","","","TEGA Engineering data, Thermal Analyzer AGD_0_3 Ground."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_AGD_3_1","Value","TA_AGD_3_1","","","TEGA Engineering data, Thermal Analyzer AGD_3_1 Ground."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_ANLG_MINUS_12_CUR","Value","TA_ANLG_MINUS_12_CUR","","","TEGA Engineering data, Thermal Analyzer Analog -12 Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_ANLG_MINUS_12_VOL","Value","TA_ANLG_MINUS_12_VOLT","","","TEGA Engineering data, Thermal Analyzer Analog -12 Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_ANLG_PLUS_12_CUR","Value","TA_ANLG_PLUS_12_CUR","","","TEGA Engineering data, Thermal Analyzer Analog +12 Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_ANLG_PLUS_12_VOLT","Value","TA_ANLG_PLUS_12_VOLT","","","TEGA Engineering data, Thermal Analyzer Analog +12 Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_BUS_A_CUR","Value","TA_BUS_A_CUR","","","TEGA Engineering data, Thermal Analyzer Bus A Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_BUS_A_VOLT","Value","TA_BUS_A_VOLT","","","TEGA Engineering data, Thermal Analyzer Bus A Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_BUS_B_CUR","Value","TA_BUS_B_CUR","","","TEGA Engineering data, Thermal Analyzer Bus B Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_CAL_TANK_COLD_TEM","Value","TA_CAL_TANK_COLD_TEMP","","","TEGA Engineering data, Thermal Analyzer Cal Tank Cold Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_CAL_TANK_TEMP","Value","TA_CAL_TANK_TEMP","","","TEGA Engineering data, Thermal Analyzer Cal Tank Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_COVER_1_TEMP","Value","TA_COVER_1_TEMP","","","TEGA Engineering data, Thermal Analyzer Cover 1 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_COVER_2_TEMP","Value","TA_COVER_2_TEMP","","","TEGA Engineering data, Thermal Analyzer Cover 2 Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_CPU_PLUS_5_CUR","Value","TA_CPU_PLUS_5_CUR","","","TEGA Engineering data, Thermal Analyzer CPU +5 Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_CPU_PLUS_5_VOLT","Value","TA_CPU_PLUS_5_VOLT","","","TEGA Engineering data, Thermal Analyzer CPU +5 Voltage."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_CPU_TEMP","Value","TA_CPU_TEMP","","","TEGA Engineering data, Thermal Analyzer CPU Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_EGA_BAKEOUT_TEMP","Value","TA_EGA_BAKEOUT_TEMP","","","TEGA Engineering data, Thermal Analyzer Evolved Gas Analyzer Bakeout Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_EGA_CUR","Value","TA_EGA_CUR","","","TEGA Engineering data, Thermal Analyzer Evolved Gas Analyzer Current."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_EGA_ELECT_BOX_TEM","Value","TA_EGA_ELECT_BOX_TEMP","","","TEGA Engineering data, Thermal Analyzer Evolved Gas Analyzer Electronics Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_EGA_GEC_TEMP","Value","TA_EGA_GEC_TEMP","","","TEGA Engineering data, Thermal Analyzer Evolved Gas Analyzer Gas Enrichment Cell Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_EGA_MAN_TEMP","Value","TA_EGA_MAN_TEMP","","","TEGA Engineering data, Thermal Analyzer Evolved Gas Analyzer Manifold Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_EGA_PLUMB_TEMP","Value","TA_EGA_PLUMB_TEMP","","","TEGA Engineering data, Thermal Analyzer Evolved Gas Analyzer Plumbing Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_FULL_DETECT","Value","TA_FULL_DETECT","","","TEGA Engineering data, Thermal Analyzer Full Detect Integrated Diode Sensor Reading."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_FULL_DETECT_RAW","Value","TA_FULL_DETECT_RAW","","","TEGA Engineering data, Thermal Analyzer Full Detect Raw Diode Sensor Reading."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_INPUT_FUNNEL_1_LO","Value","TA_INPUT_FUNNEL_1_LO_TEMP","","","TEGA Engineering data, Thermal Analyzer Input Funnel 1 Low Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_INPUT_FUNNEL_2_LO","Value","TA_INPUT_FUNNEL_2_LO_TEMP","","","TEGA Engineering data, Thermal Analyzer Input Funnel 2 Low Temperature."
"phoenix:Observation_Information:2        phoenix:product_type:2                   Value:TA_MANIFOLD_PRES","Value","TA_MANIFOLD_PRES","","","TEGA Engineering data, Thermal Analyzer Manifold Pressure."
